super_opeid,name,czname,state,par_median,k_median,par_q1,par_top1pc,kq5_cond_parq1,ktop1pc_cond_parq1,mr_kq5_pq1,mr_ktop1_pq1,trend_parq1,trend_bottom40,count,region,female,k_married,par_mean,par_rank,k_mean,k_median_nozero,k_0inc,k_q1,k_q5,k_top1pc,tier_name,type,iclevel,public,barrons,sat_avg_2013,sat_avg_2001,sticker_price_2013,sticker_price_2000,grad_rate_150_p_2013,scorecard_netprice_2013,scorecard_rej_rate_2013,asian_or_pacific_share_fall_2000,black_share_fall_2000,hisp_share_fall_2000,alien_share_fall_2000
2073,Goucher College,Baltimore,MD,106300,41800,6.1656737,4.945766,35.34494,2.0325427,2.1792538,0.12531996,0.286228,-3.7083302,278.3333333333333,South,0.7053892,0.5346781,174037.2532934132,0.7134027928649308,47219.43917945359,46300,0.10084161,0.11047113,0.3330313,0.012210345,Selective private,private non-profit,4-year,private,3 - Selective,,1195.0,40558.0,21290.0,0.6791979949874687,14993.0,0.2827,0.025984911,0.077954739,0.031014251,0.015088013
9962,Luna Community College,Las Vegas,NM,27700,19900,36.673824,0.14807089,5.9410262,0.031802561,2.1788013,0.011663215,-11.111446,-16.984583,167.3333333333333,West,0.52191234,0.28887439,38609.84485495518,0.3017395208793807,23374.70378641683,26600,0.17240861,0.20022587,0.093596898,0.0010798898,Two-year (public and private not-for-profit),public,2-year,public,999 - Non-selective,,,1198.0,1632.0,0.1935483870967742,4122.0,,0.0020554985,0.0030832477,0.85405964,0.0010277493
3279,Juniata College,State College,PA,92100,49500,4.5758195,1.2516074,47.554188,2.3799028,2.1759939,0.10890006,-0.057066798,-4.8146734,292.6666666666667,Northeast,0.57289296,0.68300217,104523.1913884539,0.6795724326222795,55202.69698978502,51500,0.067726508,0.076461554,0.41769695,0.025374327,Selective private,private non-profit,4-year,private,3 - Selective,,1155.0,38630.0,19360.0,0.7506631299734747,15902.0,0.25909999,0.0069713402,0.0038729666,0.010069713,0.053446941
2233,Worcester Polytechnic Institute,Boston,MA,109500,85200,3.2200336,1.9953896,67.571968,3.620331,2.1758401,0.11657587,0.53683478,-1.5255963,598.0,Northeast,0.23244147,0.60654932,138955.757263796,0.7272448128415323,102151.2895589465,88200,0.059672642,0.059810065,0.74762034,0.046802469,Highly selective private,private non-profit,4-year,private,2 - Highly Selective,,1265.0,44222.0,23262.0,0.8124223602484472,26228.0,0.48410001,0.070287541,0.013844515,0.023784168,0.052183174
3931,Northwest College,Cody,WY,60800,28300,13.950105,0.16764033,15.591809,0.082321048,2.1750736,0.011483872,-5.9960032,-12.532682,337.0,West,0.5529179,0.63780242,60659.97496290801,0.5000976149866064,34195.97977907085,33700,0.13147677,0.15336071,0.19352186,0.0079762666,Two-year (public and private not-for-profit),public,2-year,public,999 - Non-selective,,,2749.0,1610.0,0.2607003891050584,4251.0,,0.0015515904,0.0054305661,0.030256012,0.012412723
30344,Conservatory Of Recording Arts & Sciences,Phoenix,AZ,76800,38200,7.3527956,0.24439909,29.576513,0.25773552,2.1747005,0.018950766,4.9135461,16.332596,124.0,West,0.084677421,0.43267623,95241.25,0.6302226185798645,35198.23177083334,43600,0.13685492,0.16359411,0.2129225,0.0028371192,Less than two-year schools of any type,for-profit,1-year,private,999 - Non-selective,,,,,,21830.0,,0.0088888891,0.084444441,0.10222222,0.0
2777,Medaille College,Buffalo,NY,72100,35700,11.236469,0.35866106,19.337433,0.0,2.1728449,0.0,4.2878437,1.4118418,152.6666666666667,Northeast,0.67467248,0.53300458,82225.44793941049,0.5679009787120153,39134.71666894105,37900,0.074055657,0.076044083,0.16762701,0.0032143912,Selective private,private non-profit,4-year,private,5 - Selective,840.0,850.0,25002.0,11960.0,0.5043227665706052,10911.0,0.4571,0.0066844919,0.14572193,0.018048128,0.086898394
1031,Northeast Alabama Community College,Gadsden,AL,53200,30400,17.717339,0.085372739,12.263535,0.059671119,2.1727719,0.010572134,2.5090809,6.189712,294.5,South,0.57555181,0.62989056,58926.65234375,0.4491986632347107,32075.12434895833,35800,0.14511997,0.15656064,0.15239388,0.0016031249,Two-year (public and private not-for-profit),public,2-year,public,999 - Non-selective,,,4260.0,1380.0,0.2399403874813711,2219.0,,0.0060277274,0.0084388182,0.0066305003,0.0
6977,Great Basin College,Elko,NV,77300,28800,11.967289,0.29440624,18.140442,0.0,2.1709192,0.0,-1.9520873,-6.1594868,246.6666666666667,West,0.56756759,0.5547474,84606.50800253378,0.56301956450617,35697.58388935811,36300,0.16678762,0.18249702,0.2608434,0.0025264996,Nonselective four-year public,public,4-year,public,999 - Non-selective,,,2700.0,1400.0,0.6041666666666666,7017.0,,0.006044325,0.0030221625,0.068838149,0.017461384
1489,Florida State University,Tallahassee,FL,100500,46400,6.3315511,2.3159029,34.1931,0.77724427,2.1649535,0.049211621,-1.6177161,-5.3913097,5337.0,South,0.582537,0.56862932,139113.5195285663,0.6822274557305681,55925.90263090609,49900,0.092430562,0.10241307,0.39059001,0.021477804,Selective public,public,4-year,public,3 - Selective,1205.0,1165.0,6507.0,2378.0,0.7688277668631304,11542.0,0.43189999,0.027164057,0.12253433,0.077088192,0.010473335
1467,Bethune Cookman University,Deltona,FL,43000,32500,23.405243,0.055840913,9.2442579,0.030260958,2.163641,0.0070826509,-2.881552,2.4718635,434.0,South,0.55299538,0.21432418,55685.3671875,0.4118015468120575,34111.75065104166,34700,0.090908527,0.09775427,0.12356061,0.0022645611,Selective private,private non-profit,4-year,private,5 - Selective,800.0,760.0,14410.0,,0.5505481120584653,16446.0,0.33399999,0.0029143898,0.89107466,0.0091074677,0.072859742
3805,Yakima Valley Community College,Yakima,WA,55900,29700,17.621155,0.007830454,12.26271,0.0,2.160831,0.0,-1.7615637,0.58744758,793.0,West,0.6069777,0.53297341,65983.59351355612,0.4882398112424535,32620.39050759904,34300,0.13597046,0.14987445,0.17178982,0.00097251631,Two-year (public and private not-for-profit),public,2-year,public,999 - Non-selective,,,4278.0,1716.0,0.2527472527472527,6180.0,,0.014044944,0.014811032,0.22369765,0.0045965272
1946,Tabor College,Newton,KS,74000,32800,5.557858,0.87480807,38.82214,0.21265803,2.1576793,0.011819232,-0.37990886,1.149596,106.0,Midwest,0.4528302,0.76064676,87147.23887087264,0.6020066792485099,39245.51149764151,37000,0.14861624,0.16333142,0.22159339,0.0085025011,Selective private,private non-profit,4-year,private,5 - Selective,985.0,,23900.0,12410.0,0.5423728813559322,20679.0,0.26499999,0.0069930069,0.040209789,0.015734266,0.012237762
1355,Lamar Community College,Pueblo,CO,48500,27600,21.668657,0.24713303,9.9544716,0.0,2.1570003,0.0,-6.7460923,-13.094857,142.0,West,0.48474178,0.56141078,60040.78559639084,0.4327522996865528,48530.18103543134,29600,0.14154999,0.15788627,0.16876295,0.0083972719,Two-year (public and private not-for-profit),public,2-year,public,999 - Non-selective,,,3357.0,2072.0,0.2835820895522388,8658.0,,0.0040363269,0.012108981,0.1543895,0.010090818
1444,George Washington University,Washington DC,DC,137300,63900,5.104156,9.6516724,42.251812,2.442157,2.1565983,0.12465151,-2.6410692,-6.2173982,2117.666666666667,South,0.56304109,0.54504699,293372.1621576421,0.7589283202476207,80767.98869751496,69400,0.085654102,0.09438397,0.57264096,0.072209336,Other elite schools (public and private),private non-profit,4-year,private,1 - Elite,1295.0,1240.0,46725.0,25040.0,0.8082901554404145,19079.0,0.6692,0.097091772,0.065067329,0.04684848,0.06484101
3008,Valley City State University,Jamestown,ND,62700,41800,11.091972,0.075762995,19.425087,0.0059810579,2.1546252,0.00066341728,-3.2640457,-16.093342,147.6666666666667,Midwest,0.48758465,0.71825904,68016.74412739842,0.514520634915974,46444.10479860327,43300,0.049472969,0.064985909,0.2698589,0.0093202284,Selective public,public,4-year,public,5 - Selective,897.0,,6674.0,3173.0,0.4619565217391305,8654.0,0.171,0.0045871558,0.0082568806,0.0082568806,0.04587156
1092,University Of Central Arkansas,Little Rock,AR,77200,38800,10.891716,0.52578253,19.78175,1.0380648,2.154572,0.11306307,0.45249477,3.1970098,1487.666666666667,South,0.59309882,0.61760318,90314.91666725016,0.582369040646896,44487.09673898583,41900,0.10454577,0.11556709,0.26258266,0.013210956,Selective public,public,4-year,public,3 - Selective,1005.0,,7889.0,3402.0,0.4203062960862167,8003.0,0.1003,0.01191273,0.14415741,0.011511177,0.028376389
3665,West Texas A&M University,Amarillo,TX,74600,39900,10.390026,0.23893084,20.727842,0.72282428,2.1536281,0.075101629,-2.8299284,-2.6558528,906.6666666666666,South,0.53492647,0.66841352,83239.46818991269,0.5738653315998176,45374.49498650046,43000,0.098084025,0.11064205,0.26007932,0.012327029,Selective public,public,4-year,public,4 - Selective,970.0,975.0,6782.0,2450.0,0.4030335861321777,7426.0,0.2597,0.014760803,0.035212521,0.12022052,0.014405122
3484,Covenant College,Chattanooga,GA,86400,32300,7.2564373,3.5558159,29.66157,2.0998273,2.1523731,0.15237264,-2.4342051,-3.8203542,206.0,South,0.60194176,0.7339108,146452.9558555825,0.6552996322946641,40133.46131674758,38500,0.16617109,0.18996462,0.24429175,0.020773016,Selective private,private non-profit,4-year,private,3 - Selective,1165.0,1172.5,30160.0,16000.0,0.5807560137457045,15101.0,0.4296,0.010242086,0.032588456,0.027001861,0.019553073
33283,Franklin Career Institute,New York,NY,25100,14400,49.979462,0.27763093,4.3059802,0.036804993,2.1521056,0.018394938,-20.665297,-18.828115,60.0,Northeast,0.91666669,0.14996074,39662.83984375,0.2523611237605413,17383.013671875,16100,0.1559139,0.17388292,0.050392032,0.00066220289,Less than two-year schools of any type,private non-profit,1-year,private,999 - Non-selective,,,,,,6003.0,,0.0,0.78191489,0.16489361,0.0
2077,Johns Hopkins University,Baltimore,MD,142300,75000,3.6704926,8.8066912,58.615566,14.696969,2.1514802,0.53945118,-0.49634627,-1.8725981,927.3333333333334,South,0.41768512,0.56499428,285199.6828832674,0.7818178694767544,105184.7592840133,80600,0.070010439,0.075862229,0.64903575,0.13199654,Other elite schools (public and private),private non-profit,4-year,private,1 - Elite,1435.0,1405.0,47060.0,,0.9253968253968254,11547.0,0.81870002,0.15005684,0.073512696,0.024630541,0.070481241
4625,Delgado Community College,New Orleans,LA,43800,25500,28.750584,0.15217201,7.4676185,0.092081949,2.1469839,0.026474098,-4.6007013,1.10313,2348.333333333334,South,0.60496807,0.31466419,58689.42018552608,0.4185092961855862,29658.28305591288,29500,0.13341707,0.14789651,0.13156359,0.0015912622,Two-year (public and private not-for-profit),public,2-year,public,999 - Non-selective,,,3625.0,1286.0,0.1000390777647519,6336.0,,0.029411765,0.39017522,0.057259075,0.014314769
12182,Chattahoochee Valley Community College,Columbus,AL,48300,27400,22.959557,0.30609587,9.3500595,0.056266755,2.1467323,0.012918598,3.0802658,9.6271629,263.0,South,0.60646385,0.41069409,62115.0390625,0.4562154610951741,28790.54947916667,31600,0.13520721,0.14157102,0.1055482,0.0010215894,Two-year (public and private not-for-profit),public,2-year,public,999 - Non-selective,,,4320.0,1800.0,0.1340579710144928,1110.0,,0.010869565,0.33867276,0.030320367,0.0
3419,Charleston Southern University,Charleston,SC,70500,36900,11.976121,0.602341,17.914543,1.1740363,2.1454673,0.140604,-2.0198979,-1.4134469,368.0,South,0.63722825,0.58523548,88515.80989583333,0.5725940465927124,44515.94270833334,39200,0.094820604,0.1112798,0.21569389,0.0046634986,Selective private,private non-profit,4-year,private,4 - Selective,985.0,990.0,22840.0,11496.0,0.3614814814814815,14462.0,0.31130001,0.0069114473,0.18574513,0.012958963,0.032397408
2441,University Of Southern Mississippi,Hattiesburg,MS,76700,37200,12.657896,0.96025521,16.938166,0.66292512,2.1440153,0.083912365,1.9337218,4.3114371,1622.666666666667,South,0.61113393,0.56439006,96902.16907931902,0.5742110665596795,43145.92194721908,39700,0.094685622,0.10228372,0.25307176,0.011536225,Selective public,public,4-year,public,4 - Selective,1012.5,,6980.0,2970.0,0.4513081395348837,11555.0,0.3369,0.011035164,0.22473854,0.010129292,0.013588076
1580,Mercer University,Macon,GA,90000,46400,7.822288,2.2415485,27.377474,1.4763956,2.1415448,0.11548791,-1.308791,-3.9197273,580.6666666666666,South,0.60275543,0.60117006,129950.7784784013,0.6459171633085345,53171.84751946398,50500,0.091117896,0.098949358,0.39005172,0.015348048,Selective private,private non-profit,4-year,private,3 - Selective,1190.0,1160.0,33780.0,17028.0,0.5946843853820598,17221.0,0.31,0.03182346,0.26852497,0.011149826,0.049245063
20735,University Of Arkansas Community College At Batesville,Batesville,AR,48700,21400,22.807526,0.10824578,9.3885479,0.023122029,2.1412957,0.0052735633,0.71930641,8.8562307,188.3333333333333,South,0.59115046,0.58525592,54978.69718611726,0.4210945555594115,26019.45856609514,26600,0.16074932,0.18317938,0.10085194,0.00031269362,Two-year (public and private not-for-profit),public,2-year,public,999 - Non-selective,,,2562.0,1066.0,0.2583025830258303,2526.0,,0.005859375,0.03125,0.009765625,0.001953125
1335,Victor Valley Community College,Los Angeles,CA,62600,25200,17.720585,0.12299065,12.079613,0.12948638,2.140578,0.022945743,4.0724492,6.7613273,1378.666666666667,West,0.52441972,0.49149844,67682.33843840667,0.4951930747545781,32231.85403507314,33800,0.18169178,0.19791079,0.19880055,0.0039755469,Two-year (public and private not-for-profit),public,2-year,public,999 - Non-selective,,,1114.0,274.0,0.1584867075664622,7219.0,,0.036221668,0.081769876,0.22275241,0.00065068866
2651,Eastern New Mexico University,Clovis,NM,47200,27500,22.382048,0.18616323,9.5608931,0.15556574,2.1399238,0.034818798,-4.0019035,-7.7154531,976.0,West,0.54474044,0.47971797,59703.11170700991,0.4311997565985378,32131.39088648395,32800,0.15812546,0.17764139,0.15971908,0.0046594297,Selective public,public,4-year,public,4 - Selective,965.0,,3243.5134,1339.7629,0.2467680239735483,7038.0024,0.36790001,0.0069738603,0.029857324,0.32745105,0.0033792332
3714,Hampton University,Newport News,VA,79500,45900,7.9551892,0.60856336,26.892084,0.47313204,2.1393161,0.037638545,-0.24870691,-5.3909101,922.6666666666666,South,0.62933528,0.30182973,97344.67340334854,0.6164132847499124,51783.39168341312,49000,0.072246224,0.080038071,0.37532553,0.0094442442,Selective private,private non-profit,4-year,private,4 - Selective,1005.0,1030.0,21760.0,11112.0,0.6751484308736218,20841.0,0.63950002,0.0042936006,0.94418317,0.0083827442,0.0096094869
9704,North Seattle College,Seattle,WA,71200,28800,11.944085,0.77231526,17.906593,0.046812996,2.1387789,0.0055913841,-1.020317,-6.174252,438.6666666666667,West,0.48708206,0.42457801,89598.73707316205,0.5734797230381009,36019.83089143237,35600,0.16708241,0.17726469,0.20034507,0.0042714979,Nonselective four-year public,public,4-year,public,999 - Non-selective,,,3862.0,1799.0,,2398.0,,0.14126903,0.053873781,0.035573799,0.047374722
11210,Bunker Hill Community College,Boston,MA,49500,29300,19.770063,0.6344828,10.817116,0.24286613,2.1385505,0.04801479,6.3787727,5.8564548,684.6666666666666,Northeast,0.54284322,0.29713309,67958.95742301607,0.4554089284860171,32209.07492430928,34200,0.14041814,0.15875112,0.17337728,0.0020434405,Two-year (public and private not-for-profit),public,2-year,public,999 - Non-selective,,,3384.0,1560.0,0.1077625570776256,6927.0,,0.11589663,0.21973374,0.13453406,0.0
40,Louisiana State University System,Baton Rouge,LA,94300,44000,8.6616974,1.9956596,24.682886,1.6826086,2.1379569,0.14574248,-1.7910056,-4.1579919,6189.333333333333,South,0.55999571,0.59937447,127727.5356476869,0.6545799956695112,57413.20400647283,48300,0.1020638,0.11183837,0.37573129,0.029648913,Selective public,public,4-year,public,3 - Selective,1105.3328,,8077.8491,3254.4277,0.602048274476293,5583.5962,0.25032195,0.033144403,0.11016522,0.022056052,0.023852993
6750,Valencia College,Orlando,FL,62000,29600,15.688421,0.71210301,13.627251,0.25563082,2.1379004,0.040104438,2.1962402,6.1827497,4958.0,South,0.54941511,0.44302782,81872.24073099453,0.5187490966926904,33334.63358513598,33900,0.12951532,0.14234135,0.16290936,0.0030124262,Nonselective four-year public,public,4-year,public,999 - Non-selective,,,2474.0,1480.0,,5923.0,,0.054815888,0.13404679,0.17892255,0.029602757
11163,University Of Texas At Tyler,Tyler,TX,80500,40600,7.4876251,0.99435925,28.547768,0.0,2.1375499,0.0,0.38721067,-4.1976175,182.6666666666667,South,0.65145987,0.69532216,87783.83750570256,0.5934808352132783,46024.84835481296,44400,0.094767809,0.1048095,0.30568364,0.010760104,Nonselective four-year public,public,4-year,public,999 - Non-selective,1051.5,1037.0,7312.0,2336.0,,7113.0,0.1797,0.0084550343,0.089162186,0.034204457,0.0088393539
25693,"Le Cordon Bleu College Of Culinary Arts of Dallas, TX",Dallas,TX,64800,30200,13.342735,1.2705333,16.012711,1.6351562,2.1365335,0.21817456,9.1570482,10.628466,87.33333333333333,South,0.31870228,0.40281844,141942.2079258111,0.5366526521344221,32004.01224803196,32900,0.13769005,0.15186383,0.11964621,0.0047562448,Two-year for-profit,for-profit,2-year,private,999 - Non-selective,,,13332.328,12125.0,0.556056844125926,16605.875,,0.0099999998,0.27500001,0.105,0.0
3575,Howard Payne University,Brownwood,TX,69200,36800,10.496196,0.36101952,20.33717,0.29992953,2.1346292,0.031481192,-2.4946992,-5.4159327,267.3333333333333,South,0.45885286,0.64601624,89388.52990570449,0.5560000790027609,41348.6550420823,40400,0.10688075,0.12032515,0.22920537,0.0081804236,Selective private,private non-profit,4-year,private,4 - Selective,965.0,992.0,24600.0,9000.0,0.4196078431372549,14845.0,0.46180001,0.022972973,0.072297297,0.095270269,0.0013513514
4713,"Three Rivers Community College of Poplar Bluff, MO",Poplar Bluff,MO,46700,24500,22.633379,0.12620562,9.423275,0.25222448,2.1328053,0.057086926,2.3645668,5.8156261,621.3333333333334,Midwest,0.58476394,0.58816344,57414.40957576112,0.4174644456368915,28004.90719931934,27600,0.12935442,0.15406993,0.1218342,0.0012942825,Two-year (public and private not-for-profit),public,2-year,public,999 - Non-selective,,,4968.0,2748.0,0.1669106881405564,6672.0,,0.0045437333,0.043922756,0.0064369556,0.00075728889
2991,Lake Region State College,Devils Lake,ND,54300,36800,15.430665,0.23598075,13.790235,0.0,2.1279249,0.0,-5.8159323,-12.535787,242.6666666666667,Midwest,0.47390109,0.57997221,62696.70971411401,0.4736378139273806,38896.89258885646,38500,0.087132901,0.097438522,0.20249686,0.0054689469,Two-year (public and private not-for-profit),public,2-year,public,999 - Non-selective,,,4074.0,2078.0,0.3961352657004831,6099.0,,0.010664479,0.03281378,0.025430681,0.0057424116
